time,bpm
2022-04-23 14:03:26.585874+00:00,79
2022-04-23 14:03:59.845448+00:00,71
2022-04-23 14:04:31.877428+00:00,79
2022-04-23 14:05:07.532343+00:00,72
2022-04-23 14:05:07.534741+00:00,71
2022-04-23 14:06:43.372665+00:00,95
2022-04-23 14:07:14.681087+00:00,71
2022-04-23 14:08:18.632205+00:00,76
2022-04-23 14:09:41.614168+00:00,71
2022-04-23 14:10:14.868812+00:00,102
2022-04-23 14:10:47.492966+00:00,79
2022-04-23 14:11:18.811875+00:00,75
2022-04-23 14:11:51.487286+00:00,76
2022-04-23 14:14:57.654545+00:00,64
2022-04-23 14:15:30.323251+00:00,76
2022-04-23 14:15:57.725525+00:00,54
2022-04-23 14:16:30.347877+00:00,76
2022-04-23 14:17:01.715943+00:00,86
2022-04-23 14:17:34.340603+00:00,76
2022-04-23 14:18:05.709714+00:00,75
2022-04-23 14:18:38.341575+00:00,76
2022-04-23 14:19:05.781912+00:00,53
2022-04-23 14:19:27.339098+00:00,55
2022-04-23 14:20:31.286786+00:00,76
2022-04-23 14:21:02.604636+00:00,63
2022-04-23 14:21:30.687647+00:00,50
2022-04-23 14:21:59.485201+00:00,52
2022-04-23 14:22:30.801839+00:00,48
2022-04-23 14:23:36.690077+00:00,40
2022-04-23 14:24:05.449284+00:00,48
2022-04-23 14:25:05.515439+00:00,42
2022-04-23 14:25:34.899260+00:00,47
2022-04-23 14:26:05.548788+00:00,48
2022-04-23 14:26:36.283331+00:00,47
2022-04-23 14:27:03.683964+00:00,50
2022-04-23 14:27:32.397207+00:00,49
2022-04-23 14:28:03.717717+00:00,55
2022-04-23 14:28:36.482917+00:00,48
2022-04-23 14:29:07.799447+00:00,76
2022-04-23 14:29:25.490917+00:00,48
2022-04-23 14:30:29.519997+00:00,71
2022-04-23 14:30:58.275566+00:00,49
